"","file","chromosome","position.1","position.2","per.meth","count.c","count.t","well","sample","region","age","morph","sex","allele","allele.morph","nest","bird","bird2"
"2361","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258541,2258541,2.63157894736842,1,37,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2362","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258572,2258572,2.63157894736842,1,37,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2363","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258582,2258582,0,0,27,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2364","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258616,2258616,50,1,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2365","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258619,2258619,5.88235294117647,1,16,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2366","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258627,2258627,11.7647058823529,2,15,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2367","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258632,2258632,13.3333333333333,2,13,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2368","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258636,2258636,0,0,11,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2369","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258638,2258638,10,1,9,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2370","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258647,2258647,9.09090909090909,1,10,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2371","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258674,2258674,4,2,48,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2372","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258681,2258681,0,0,5,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2373","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258707,2258707,50.8842007803717,38471,37134,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2374","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258760,2258760,2.16449013614893,1558,70422,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2375","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258795,2258795,1.47672822036036,1054,70320,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2376","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258806,2258806,3.9873417721519,2835,68265,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2377","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258813,2258813,0,0,19,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2378","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258830,2258830,2.29201794747221,1604,68378,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2379","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258835,2258835,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2380","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258839,2258839,2.62334605780546,1828,67854,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2381","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258841,2258841,3.29705046095523,2296,67342,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2382","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258850,2258850,2.59325095329568,1809,67949,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2383","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258852,2258852,5.55164942388544,3869,65822,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2384","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258858,2258858,1.88873038516405,1324,68776,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2385","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258863,2258863,7.44461912248106,5209,64761,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2386","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258869,2258869,5.00619896541405,3513,66660,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2387","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258880,2258880,4.49639520498272,3162,67161,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2388","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258884,2258884,3.25952296190815,2289,67936,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2389","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258890,2258890,3.85260584003867,2710,67632,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2390","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258893,2258893,3.81344502023142,2686,67749,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2391","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258899,2258899,0,0,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2392","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258906,2258906,8.29410096426546,5849,64671,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2393","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258910,2258910,2.526918090084,1793,69163,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2394","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258928,2258928,3.84309900369261,2758,69007,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2395","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258937,2258937,1.48612578546405,1069,70863,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2396","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258943,2258943,8.43298195908504,6072,65931,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2397","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258947,2258947,3.32134575598106,2392,69627,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2398","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258949,2258949,0,0,4,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2399","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259007,2259007,2.66635007542321,1909,69687,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2400","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259027,2259027,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2401","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259032,2259032,0,0,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2402","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259042,2259042,2.35962057744236,1704,70511,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2403","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259044,2259044,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2404","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259049,2259049,3.37933792000441,2451,70078,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2405","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259053,2259053,0,0,20,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2406","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259063,2259063,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2407","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259066,2259066,0,0,165,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2408","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259082,2259082,0,0,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2409","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259083,2259083,68.3489545782264,51192,23706,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2410","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259110,2259110,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2411","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259122,2259122,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2412","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259150,2259150,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2413","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259153,2259153,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2414","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259155,2259155,33.3333333333333,1,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2415","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259179,2259179,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2416","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259207,2259207,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2417","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259224,2259224,0,0,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2418","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259236,2259236,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2419","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259241,2259241,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2420","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259250,2259250,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2421","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259256,2259256,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2422","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259268,2259268,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2423","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259270,2259270,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2424","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259278,2259278,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2425","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259280,2259280,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2426","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259284,2259284,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2427","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259293,2259293,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2428","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259296,2259296,0,0,3,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2429","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259300,2259300,0,0,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2430","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259303,2259303,0,0,2,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2431","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259312,2259312,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2432","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259319,2259319,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2433","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259338,2259338,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2434","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259341,2259341,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2435","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259422,2259422,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2436","B8-23626_S7_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2259424,2259424,0,0,1,"B8","7","HYP","Adult","Tan","m","het","homo-TS","AH","23626",NA
"2437","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258251,2258251,50.0788982929278,3491,3480,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2438","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258330,2258330,97.7890173410405,6767,153,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2439","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258341,2258341,0.460034502587694,32,6924,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2440","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258417,2258417,0.260416666666667,18,6894,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2441","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258431,2258431,4.65116279069767,4,82,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2442","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258440,2258440,49.472771919688,3425,3498,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2443","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258539,2258539,0,0,14,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2444","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258541,2258541,23.0769230769231,3,10,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2445","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258572,2258572,0,0,11,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2446","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258582,2258582,0,0,9,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2447","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258616,2258616,100,1,0,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2448","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258619,2258619,0,0,6,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2449","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258627,2258627,16.6666666666667,1,5,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2450","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258632,2258632,0,0,5,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2451","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258636,2258636,0,0,2,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2452","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258638,2258638,0,0,2,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2453","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258647,2258647,0,0,2,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2454","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258674,2258674,0,0,2,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2455","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258707,2258707,52.4708718360788,1306,1183,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2456","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258760,2258760,0.206100577081616,5,2421,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2457","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258795,2258795,0.206953642384106,5,2411,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2458","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258806,2258806,0.291423813488759,7,2395,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2459","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258830,2258830,0.420168067226891,10,2370,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2460","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258839,2258839,0.295483326298016,7,2362,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2461","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258841,2258841,1.64695945945946,39,2329,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2462","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258850,2258850,0.798990748528175,19,2359,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2463","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258852,2258852,0.337126000842815,8,2365,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2464","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258858,2258858,0.251046025104602,6,2384,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2465","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258860,2258860,0,0,1,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2466","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258863,2258863,0.209205020920502,5,2385,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2467","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258869,2258869,0.500625782227785,12,2385,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2468","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258880,2258880,0.291060291060291,7,2398,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2469","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258884,2258884,0.291909924937448,7,2391,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2470","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258890,2258890,0.208333333333333,5,2395,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2471","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258893,2258893,0.336134453781513,8,2372,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2472","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258906,2258906,0.336700336700337,8,2368,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2473","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258910,2258910,0.167084377610693,4,2390,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2474","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258928,2258928,0.372362432767894,9,2408,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2475","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258937,2258937,0.123762376237624,3,2421,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2476","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258943,2258943,0.411861614497529,10,2418,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2477","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258947,2258947,0.246812011517894,6,2425,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2478","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259007,2259007,0.455864069622876,11,2402,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2479","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259042,2259042,0.330169211721007,8,2415,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2480","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259049,2259049,32.9807835542976,2214,4499,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2481","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259053,2259053,0,0,5,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2482","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259062,2259062,0,0,1,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2483","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259066,2259066,0,0,16,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2484","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259083,2259083,34.4505413020911,2323,4420,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2485","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259110,2259110,0.303383897316219,13,4272,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2486","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259122,2259122,26.4239028944911,1132,3152,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2487","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259150,2259150,0.351782363977486,15,4249,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
"2488","B9-WSF13-06_S8_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259153,2259153,0.375851538642236,16,4241,"B9","8","HYP","Adult","White","f","ZAL2","ZAL2-WS","BU","WSF13-06","WSF13-06"
